id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
FETUB	2	0.0013695	0.0026164	0.734675	25	2	-3.1793	0.84968	0.8493	0.955558	12453	0	-3.1793
CDX4	2	0.0014556	0.0027669	0.734675	26	2	-2.3602	0.99854	0.99851	0.999587	13983	0	-2.3602
LOC100348940	2	0.0014556	0.0027669	0.734675	27	2	-2.704	0.99854	0.99851	0.999587	13991	0	-2.704
LOC103350903	2	0.0014556	0.0027669	0.734675	28	2	-2.704	0.99854	0.99851	0.999587	13996	0	-2.704
RAB37	2	0.0014556	0.0027669	0.734675	29	2	-2.9586	0.99854	0.99851	0.999587	13989	0	-2.9586
GRXCR1	2	0.0014556	0.0027669	0.734675	30	2	-2.6148	0.99854	0.99851	0.999587	13993	0	-2.6148
SLK	2	0.0014556	0.0027669	0.734675	31	2	-2.3602	0.99854	0.99851	0.999587	13987	0	-2.3602
DLX3	2	0.0014556	0.0027669	0.734675	32	2	-2.704	0.99854	0.99851	0.999587	13984	0	-2.704
LOC100345055	2	0.0014556	0.0027669	0.734675	33	2	-3.1465	0.99854	0.99851	0.999587	13992	0	-3.1465
HMGA2	2	0.0014556	0.0027669	0.734675	34	2	-2.704	0.99854	0.99851	0.999587	13990	0	-2.704
BIRC7	2	0.0014556	0.0027669	0.734675	35	2	-2.9586	0.99854	0.99851	0.999587	13986	0	-2.9586
RNF11	2	0.0014556	0.0027669	0.734675	36	2	-2.704	0.99854	0.99851	0.999587	13988	0	-2.704
GADL1	2	0.0014556	0.0027669	0.734675	37	2	-2.8026	0.99854	0.99851	0.999587	13994	0	-2.8026
LOC108176021	2	0.0014556	0.0027669	0.734675	38	2	-2.704	0.99854	0.99851	0.999587	13995	0	-2.704
FAM65A	2	0.0014556	0.0027669	0.734675	39	2	-3.6158	0.99854	0.99851	0.999587	13985	0	-3.6158
LOC103346667	1	0.0015526	0.0015281	0.734675	40	1	-4.3439	0.99845	0.99852	0.999587	13980	0	-4.3439
NINJ1	1	0.0015526	0.0015281	0.734675	41	1	-4.3439	0.99845	0.99852	0.999587	13981	0	-4.3439
NC0403	1	0.0015526	0.0015281	0.734675	42	1	-3.6562	0.99845	0.99852	0.999587	13982	0	-3.6562
LOC108175445	4	0.0016429	0.0058875	0.734675	43	3	-1.9632	0.49627	0.49732	0.884333	5935	1	-1.9632
LOC100347041	2	0.0018257	0.0035336	0.734675	44	1	-0.89546	0.19698	0.202	0.884333	2815	1	-0.89546
LOC100341219	4	0.002235	0.0079877	0.734675	45	4	-1.2223	0.99776	0.99776	0.999587	13979	0	-1.2223
FAM98A	4	0.002235	0.0079877	0.734675	46	4	-1.2223	0.99776	0.99776	0.999587	13978	0	-1.2223
PGER1	1	0.0022375	0.0022157	0.734675	47	1	-4.1333	0.99776	0.99782	0.999587	13973	0	-4.1333
PRPF19	1	0.0022375	0.0022157	0.734675	48	1	-4.1333	0.99776	0.99782	0.999587	13977	0	-4.1333
XRN2	1	0.0022375	0.0022157	0.734675	49	1	-3.4456	0.99776	0.99782	0.999587	13972	0	-3.4456
TNFRSF25	1	0.0022375	0.0022157	0.734675	50	1	-4.1333	0.99776	0.99782	0.999587	13976	0	-4.1333
MTERF1	1	0.0022375	0.0022157	0.734675	51	1	-4.1333	0.99776	0.99782	0.999587	13975	0	-4.1333
LOC103346850	1	0.0022375	0.0022157	0.734675	52	1	-4.1333	0.99776	0.99782	0.999587	13974	0	-4.1333
SPX	2	0.0022819	0.0044212	0.734675	53	1	-2.6431	0.74755	0.74723	0.884333	9000	0	-2.6431
LOC100344953	2	0.0022819	0.0044212	0.734675	54	1	-2.6431	0.74755	0.74723	0.884333	9370	0	-2.6431
SIX1	2	0.0022819	0.0044212	0.734675	55	2	-2.5311	0.95272	0.95269	0.976495	13162	0	-2.5311
EBF3	2	0.0026012	0.0050402	0.734675	56	1	-0.60527	0.14015	0.15059	0.884333	2125	1	-0.60527
BCO1	1	0.0029453	0.0029337	0.734675	57	1	-3.9031	0.99705	0.99713	0.999587	13971	0	-3.9031
LDLRAD3	2	0.0031028	0.0059264	0.734675	58	1	-2.5375	0.59793	0.59764	0.884333	8325	0	-2.5375
LOC103349207	2	0.0031028	0.0059264	0.734675	59	1	-2.2352	0.47489	0.47501	0.884333	5659	0	-2.2352
LOC103346275	1	0.0033107	0.0032842	0.734675	60	1	-3.8866	0.99669	0.99679	0.999587	13970	0	-3.8866
LATS2	1	0.0033107	0.0032842	0.734675	61	1	-3.8866	0.99669	0.99679	0.999587	13969	0	-3.8866
FABP4	1	0.0033107	0.0032842	0.734675	62	1	-3.1989	0.99669	0.99679	0.999587	13968	0	-3.1989
CYTIP	2	0.003733	0.0071221	0.734675	63	2	-2.6877	0.99627	0.99618	0.999453	13967	0	-2.6877
BRI3	2	0.0037834	0.0071998	0.734675	64	2	-2.5444	0.99622	0.99613	0.999453	13966	0	-2.5444
NC0786	1	0.003813	0.0037619	0.734675	65	1	-3.3762	0.99619	0.99631	0.999453	13965	0	-3.3762
FAM20B	1	0.003813	0.0037619	0.734675	66	1	-3.3762	0.99619	0.99631	0.999453	13964	0	-3.3762
C3H8orf89	2	0.0040086	0.0076146	0.734675	67	2	-2.0391	0.99599	0.99591	0.99933	13963	0	-2.0391
ACSS3	3	0.0042558	0.011685	0.734675	68	2	-2.704	0.87316	0.87318	0.958116	12603	0	-2.704
DNAJB12	3	0.0042558	0.011685	0.734675	69	3	-2.704	0.98972	0.98976	0.995806	13899	0	-2.704
GDAP1	3	0.0042558	0.011685	0.734675	70	2	-2.704	0.18751	0.21786	0.884333	2704	1	-2.704
LOC103348429	3	0.0042558	0.011685	0.734675	71	2	-2.704	0.87316	0.87318	0.958116	12667	0	-2.704
NAV3	3	0.0042558	0.011685	0.734675	72	3	-2.704	0.98972	0.98976	0.995806	13866	0	-2.704
PPP2R5C	3	0.0042558	0.011685	0.734675	73	2	-2.0163	0.87316	0.87318	0.958116	12755	0	-2.0163
NKAIN3	3	0.0042558	0.011685	0.734675	74	2	-2.704	0.87316	0.87318	0.958116	12640	0	-2.704
TMEM173	3	0.0042558	0.011685	0.734675	75	3	-2.704	0.98972	0.98976	0.995806	13873	0	-2.704
IREB2	3	0.0042558	0.011685	0.734675	76	3	-2.704	0.98972	0.98976	0.995806	13915	0	-2.704
SMAD7	3	0.0042558	0.011685	0.734675	77	3	-2.704	0.98972	0.98976	0.995806	13887	0	-2.704
NUDT5	3	0.0042558	0.011685	0.734675	78	2	-2.704	0.87316	0.87318	0.958116	12630	0	-2.704
LOC100351399	3	0.0042558	0.011685	0.734675	79	2	-2.0163	0.87316	0.87318	0.958116	12677	0	-2.0163
IL2	3	0.0042558	0.011685	0.734675	80	2	-2.0163	0.013026	0.027918	0.884333	280	1	-2.0163
LOC100339625	3	0.0042558	0.011685	0.734675	81	2	-2.704	0.2424	0.26165	0.884333	3389	1	-2.704
SLC43A2	3	0.0042558	0.011685	0.734675	82	2	-2.704	0.26338	0.27898	0.884333	3568	1	-2.704
LOC100347172	3	0.0042558	0.011685	0.734675	83	2	-2.704	0.16924	0.20362	0.884333	2486	1	-2.704
LOC100349198	2	0.004357	0.008269	0.734675	84	2	-2.4035	0.99564	0.99553	0.999025	13962	0	-2.4035
LOC100355082	2	0.004357	0.008269	0.734675	85	2	-2.6581	0.99564	0.99553	0.999025	13961	0	-2.6581
LOC108177953	2	0.0044701	0.008481	0.734675	86	2	-2.6778	0.95272	0.95269	0.976495	13336	0	-2.6778
LOC108177012	2	0.0044701	0.008481	0.734675	87	2	-3.0217	0.95272	0.95269	0.976495	13304	0	-3.0217
WDR76	2	0.0044701	0.008481	0.734675	88	2	-2.334	0.95272	0.95269	0.976495	13130	0	-2.334
NPY4R	2	0.0044701	0.008481	0.734675	89	2	-2.334	0.95272	0.95269	0.976495	13081	0	-2.334
SIRT2	2	0.0044701	0.008481	0.734675	90	2	-2.6778	0.95272	0.95269	0.976495	13160	0	-2.6778
MPO	2	0.0044701	0.008481	0.734675	91	1	0.61877	0.020579	0.037944	0.884333	431	1	0.61877
LOC108176615	2	0.0044701	0.008481	0.734675	92	1	-2.4459	0.74755	0.74723	0.884333	9536	0	-2.4459
ELP6	2	0.0044701	0.008481	0.734675	93	1	-2.4459	0.74755	0.74723	0.884333	9824	0	-2.4459
CACNA2D3	2	0.0044701	0.008481	0.734675	94	1	-1.1596	0.2686	0.26953	0.884333	3594	1	-1.1596
ERICH1	2	0.0044701	0.008481	0.734675	95	1	-2.0121	0.40768	0.40768	0.884333	5368	0	-2.0121
LOC103351563	2	0.0044701	0.008481	0.734675	96	2	-3.0482	0.85972	0.85954	0.958116	12507	0	-3.0482
FOXI3	2	0.0044701	0.008481	0.734675	97	1	-1.7431	0.32892	0.32882	0.884333	4367	0	-1.7431
LOC100355813	3	0.0046505	0.012793	0.734675	98	3	-1.91	0.98972	0.98976	0.995806	13880	0	-1.91
LOC108176206	3	0.0046505	0.012793	0.734675	99	1	-0.40813	0.41237	0.41296	0.884333	5405	1	-0.40813
PLEKHO2	2	0.0046543	0.0087862	0.734675	100	2	-1.9597	0.99535	0.99522	0.998861	13960	0	-1.9597
PRR30	2	0.0050583	0.0095911	0.734675	101	2	-2.2077	0.99494	0.99482	0.998526	13957	0	-2.2077
SAPCD1	2	0.0050583	0.0095911	0.734675	102	2	-1.8639	0.99494	0.99482	0.998526	13959	0	-1.8639
NIPSNAP1	2	0.0056999	0.010768	0.734675	103	1	-0.54869	0.20209	0.20666	0.884333	2877	1	-0.54869
LOC100346493	1	0.005708	0.0056628	0.734675	104	1	-3.5889	0.99429	0.99444	0.998361	13956	0	-3.5889
DBX1	1	0.005708	0.0056628	0.734675	105	1	-3.5889	0.99429	0.99444	0.998361	13937	0	-3.5889
TMEM89	1	0.005708	0.0056628	0.734675	106	1	-3.5889	0.99429	0.99444	0.998361	13944	0	-3.5889
LOC100344792	1	0.005708	0.0056628	0.734675	107	1	-2.9012	0.99429	0.99444	0.998361	13951	0	-2.9012
TM2D3	1	0.005708	0.0056628	0.734675	108	1	-3.5889	0.99429	0.99444	0.998361	13942	0	-3.5889
MAPK6	1	0.005708	0.0056628	0.734675	109	1	-3.5889	0.99429	0.99444	0.998361	13945	0	-3.5889
LOC103350861	1	0.005708	0.0056628	0.734675	110	1	-2.9012	0.99429	0.99444	0.998361	13954	0	-2.9012
LOC103347452	1	0.005708	0.0056628	0.734675	111	1	-3.5889	0.99429	0.99444	0.998361	13955	0	-3.5889
VPS36	1	0.005708	0.0056628	0.734675	112	1	-2.9012	0.99429	0.99444	0.998361	13941	0	-2.9012
MAOB	1	0.005708	0.0056628	0.734675	113	1	-3.5889	0.99429	0.99444	0.998361	13947	0	-3.5889
VCPKMT	1	0.005708	0.0056628	0.734675	114	1	-3.5889	0.99429	0.99444	0.998361	13940	0	-3.5889
AP1G1	1	0.005708	0.0056628	0.734675	115	1	-3.5889	0.99429	0.99444	0.998361	13943	0	-3.5889
TERF2	1	0.005708	0.0056628	0.734675	116	1	-3.5889	0.99429	0.99444	0.998361	13946	0	-3.5889
ICOS	1	0.005708	0.0056628	0.734675	117	1	-3.5889	0.99429	0.99444	0.998361	13938	0	-3.5889
TDP2	1	0.005708	0.0056628	0.734675	118	1	-2.9012	0.99429	0.99444	0.998361	13949	0	-2.9012
PSMA3	1	0.005708	0.0056628	0.734675	119	1	-3.5889	0.99429	0.99444	0.998361	13948	0	-3.5889
PDP2	1	0.005708	0.0056628	0.734675	120	1	-3.5889	0.99429	0.99444	0.998361	13950	0	-3.5889
FBLN7	1	0.005708	0.0056628	0.734675	121	1	-2.9012	0.99429	0.99444	0.998361	13939	0	-2.9012
CSTF3	1	0.005708	0.0056628	0.734675	122	1	-3.5889	0.99429	0.99444	0.998361	13935	0	-3.5889
KLHL11	1	0.005708	0.0056628	0.734675	123	1	-2.9012	0.99429	0.99444	0.998361	13952	0	-2.9012
INSR	1	0.005708	0.0056628	0.734675	124	1	-2.9012	0.99429	0.99444	0.998361	13953	0	-2.9012
CCDC18	1	0.005708	0.0056628	0.734675	125	1	-3.5889	0.99429	0.99444	0.998361	13936	0	-3.5889
LOC108175963	2	0.0057909	0.010942	0.734675	126	2	-2.6948	0.95272	0.95269	0.976495	13321	0	-2.6948
LOC108176538	2	0.0059731	0.011285	0.734675	127	1	-1.6658	0.35998	0.35988	0.884333	4858	0	-1.6658
DIABLO	2	0.0066103	0.012457	0.734675	128	2	-2.5545	0.95272	0.95269	0.976495	13215	0	-2.5545
RCN2	2	0.0066103	0.012457	0.734675	129	2	-2.5545	0.95272	0.95269	0.976495	13405	0	-2.5545
USP20	2	0.0066103	0.012457	0.734675	130	1	-1.3998	0.29832	0.29868	0.884333	4053	1	-1.3998
TAS2R60	2	0.0066103	0.012457	0.734675	131	2	-2.5545	0.95272	0.95269	0.976495	13337	0	-2.5545
LOC100339452	2	0.0066103	0.012457	0.734675	132	1	1.0798	0.0076114	0.014254	0.857116	180	1	1.0798
COQ9	2	0.0066103	0.012457	0.734675	133	2	-2.5545	0.95272	0.95269	0.976495	13344	0	-2.5545
LOC100339960	2	0.0066103	0.012457	0.734675	134	1	-0.23581	0.15885	0.16728	0.884333	2353	1	-0.23581
BNIP3	2	0.0066103	0.012457	0.734675	135	2	-2.5545	0.95272	0.95269	0.976495	12983	0	-2.5545
LOC100358539	3	0.0066976	0.018222	0.734675	136	1	-0.75853	0.21031	0.23582	0.884333	3029	1	-0.75853
SMUG1	3	0.0066976	0.018222	0.734675	137	1	-0.75853	0.87316	0.87318	0.958116	12541	0	-0.75853
LOC108176460	3	0.0066976	0.018222	0.734675	138	2	-1.2223	0.87316	0.87318	0.958116	12665	0	-1.2223
LOC100356687	2	0.0073384	0.013733	0.734675	139	1	-1.9989	0.56391	0.56384	0.884333	8240	0	-1.9989
PKP1	1	0.0074661	0.0074075	0.734675	140	1	-3.9139	0.99253	0.99261	0.998096	13934	0	-3.9139
PLEKHM1	1	0.0075118	0.0074507	0.734675	141	1	-3.6961	0.99249	0.99257	0.998096	13933	0	-3.6961
LOC100353185	2	0.0076114	0.014254	0.734675	142	1	-1.7513	0.47489	0.47501	0.884333	5640	0	-1.7513
ABHD6	2	0.0076114	0.014254	0.734675	143	2	-2.6431	0.95272	0.95269	0.976495	13280	0	-2.6431
LOC100349717	1	0.0076488	0.0075814	0.734675	144	1	-3.4768	0.99235	0.99244	0.998072	13932	0	-3.4768
LIN28B	1	0.0078542	0.0077835	0.734675	145	1	-3.308	0.99215	0.99223	0.99793	13931	0	-3.308
CHCHD4	1	0.0079227	0.0078577	0.734675	146	1	-3.4845	0.99208	0.99216	0.99793	13930	0	-3.4845
LOC103349324	1	0.0080369	0.0079934	0.734675	147	1	-2.9818	0.99196	0.99206	0.997896	13928	0	-2.9818
LOC100342102	1	0.0080369	0.0079934	0.734675	148	1	-2.9818	0.99196	0.99206	0.997896	13929	0	-2.9818
WNK1	1	0.0081511	0.0081156	0.734675	149	1	-3.4124	0.99185	0.99193	0.997896	13927	0	-3.4124
CXHXorf38	3	0.0082652	0.022432	0.734675	150	1	-0.75853	0.87316	0.87318	0.958116	12722	0	-0.75853
FBXW2	4	0.0082957	0.028167	0.734675	151	2	-1.3874	0.30367	0.33786	0.884333	4116	1	-1.3874
TRIM31	3	0.0084014	0.022782	0.734675	152	1	-0.75853	0.13513	0.17778	0.884333	2064	1	-0.75853
RYK	4	0.0089202	0.030192	0.734675	153	2	-0.99043	0.75989	0.7596	0.884333	9932	0	-0.99043
TRPC7	3	0.0098991	0.026643	0.734675	154	2	-1.91	0.018177	0.036556	0.884333	390	1	-1.91
ST6GALNAC1	3	0.0098991	0.026643	0.734675	155	1	-0.75853	0.71202	0.71227	0.884333	8883	0	-0.75853
LOC100358760	3	0.010279	0.027596	0.734675	156	3	-1.2223	0.98972	0.98976	0.995806	13912	0	-1.2223
GSK3A	3	0.010279	0.027596	0.734675	157	3	-1.91	0.98972	0.98976	0.995806	13918	0	-1.91
TMEM69	3	0.010279	0.027596	0.734675	158	3	-1.2223	0.98972	0.98976	0.995806	13876	0	-1.2223
LAMTOR5	3	0.010279	0.027596	0.734675	159	3	-1.2223	0.98972	0.98976	0.995806	13896	0	-1.2223
SLC24A3	3	0.010279	0.027596	0.734675	160	3	-1.2223	0.98972	0.98976	0.995806	13883	0	-1.2223
TSPAN6	3	0.010279	0.027596	0.734675	161	3	-1.2223	0.98972	0.98976	0.995806	13911	0	-1.2223
TDRD1	3	0.010279	0.027596	0.734675	162	3	-1.2223	0.98972	0.98976	0.995806	13869	0	-1.2223
LOC100347209	3	0.010279	0.027596	0.734675	163	3	-1.2223	0.98972	0.98976	0.995806	13879	0	-1.2223
IQCG	3	0.010279	0.027596	0.734675	164	3	-1.2223	0.98972	0.98976	0.995806	13913	0	-1.2223
TMPRSS12	3	0.010279	0.027596	0.734675	165	3	-1.2223	0.98972	0.98976	0.995806	13878	0	-1.2223
SPARC	3	0.010279	0.027596	0.734675	166	3	-1.2223	0.98972	0.98976	0.995806	13919	0	-1.2223
SLC2A13	3	0.010279	0.027596	0.734675	167	3	-1.2223	0.98972	0.98976	0.995806	13884	0	-1.2223
IRGC	3	0.010279	0.027596	0.734675	168	3	-1.2223	0.98972	0.98976	0.995806	13868	0	-1.2223
FLYWCH1	3	0.010279	0.027596	0.734675	169	3	-1.2223	0.98972	0.98976	0.995806	13895	0	-1.2223
SGMS2	3	0.010279	0.027596	0.734675	170	3	-1.91	0.98972	0.98976	0.995806	13903	0	-1.91
COMMD1	3	0.010279	0.027596	0.734675	171	3	-1.2223	0.98972	0.98976	0.995806	13874	0	-1.2223
ABHD2	3	0.010279	0.027596	0.734675	172	3	-1.91	0.98972	0.98976	0.995806	13898	0	-1.91
LOC108175368	3	0.010279	0.027596	0.734675	173	3	-1.2223	0.98972	0.98976	0.995806	13909	0	-1.2223
CHRM5	3	0.010279	0.027596	0.734675	174	3	-1.2223	0.98972	0.98976	0.995806	13917	0	-1.2223
TMEM242	3	0.010279	0.027596	0.734675	175	3	-1.91	0.98972	0.98976	0.995806	13875	0	-1.91
TTC23L	3	0.010279	0.027596	0.734675	176	3	-1.2223	0.98972	0.98976	0.995806	13914	0	-1.2223
CLEC1B	3	0.010279	0.027596	0.734675	177	3	-1.2223	0.98972	0.98976	0.995806	13905	0	-1.2223
FAM198B	3	0.010279	0.027596	0.734675	178	3	-1.2223	0.98972	0.98976	0.995806	13910	0	-1.2223
CNEP1R1	3	0.010279	0.027596	0.734675	179	3	-1.2223	0.98972	0.98976	0.995806	13870	0	-1.2223
LOC100341305	3	0.010279	0.027596	0.734675	180	3	-1.2223	0.98972	0.98976	0.995806	13901	0	-1.2223
CTSA	3	0.010279	0.027596	0.734675	181	3	-1.2223	0.98972	0.98976	0.995806	13925	0	-1.2223
C3H5orf46	3	0.010279	0.027596	0.734675	182	3	-1.2223	0.98972	0.98976	0.995806	13924	0	-1.2223
LOC103346239	3	0.010279	0.027596	0.734675	183	3	-1.2223	0.98972	0.98976	0.995806	13867	0	-1.2223
ZBTB37	3	0.010279	0.027596	0.734675	184	3	-1.2223	0.98972	0.98976	0.995806	13889	0	-1.2223
THSD7B	3	0.010279	0.027596	0.734675	185	3	-1.2223	0.98972	0.98976	0.995806	13877	0	-1.2223
SOX14	3	0.010279	0.027596	0.734675	186	3	-1.2223	0.98972	0.98976	0.995806	13920	0	-1.2223
MAT1A	3	0.010279	0.027596	0.734675	187	3	-1.2223	0.98972	0.98976	0.995806	13892	0	-1.2223
CWF19L2	3	0.010279	0.027596	0.734675	188	3	-1.2223	0.98972	0.98976	0.995806	13926	0	-1.2223
PLEK	3	0.010279	0.027596	0.734675	189	3	-1.91	0.98972	0.98976	0.995806	13904	0	-1.91
CFAP221	3	0.010279	0.027596	0.734675	190	3	-1.91	0.98972	0.98976	0.995806	13890	0	-1.91
LPGAT1	3	0.010279	0.027596	0.734675	191	3	-1.2223	0.98972	0.98976	0.995806	13908	0	-1.2223
LOC103351565	3	0.010279	0.027596	0.734675	192	3	-1.91	0.98972	0.98976	0.995806	13900	0	-1.91
PPOX	3	0.010279	0.027596	0.734675	193	3	-1.2223	0.98972	0.98976	0.995806	13872	0	-1.2223
P3H4	3	0.010279	0.027596	0.734675	194	3	-1.2223	0.98972	0.98976	0.995806	13885	0	-1.2223
LOC100339919	3	0.010279	0.027596	0.734675	195	3	-1.2223	0.98972	0.98976	0.995806	13893	0	-1.2223
LOC103350841	3	0.010279	0.027596	0.734675	196	3	-1.2223	0.98972	0.98976	0.995806	13902	0	-1.2223
LOC100351236	3	0.010279	0.027596	0.734675	197	3	-1.91	0.98972	0.98976	0.995806	13923	0	-1.91
DPY19L3	3	0.010279	0.027596	0.734675	198	3	-1.2223	0.98972	0.98976	0.995806	13894	0	-1.2223
CTHRC1	3	0.010279	0.027596	0.734675	199	3	-1.2223	0.98972	0.98976	0.995806	13907	0	-1.2223
LOC100340046	3	0.010279	0.027596	0.734675	200	3	-1.91	0.98972	0.98976	0.995806	13897	0	-1.91
KCTD10	3	0.010279	0.027596	0.734675	201	3	-1.91	0.98972	0.98976	0.995806	13916	0	-1.91
WBSCR28	3	0.010279	0.027596	0.734675	202	3	-1.2223	0.98972	0.98976	0.995806	13922	0	-1.2223
LOC100356525	3	0.010279	0.027596	0.734675	203	3	-1.2223	0.98972	0.98976	0.995806	13886	0	-1.2223
RERE	3	0.010279	0.027596	0.734675	204	3	-1.2223	0.98972	0.98976	0.995806	13921	0	-1.2223
POPDC3	3	0.010279	0.027596	0.734675	205	3	-1.91	0.98972	0.98976	0.995806	13865	0	-1.91
MMP26	3	0.010279	0.027596	0.734675	206	3	-1.2223	0.98972	0.98976	0.995806	13882	0	-1.2223
LOC103347529	3	0.010279	0.027596	0.734675	207	3	-1.2223	0.98972	0.98976	0.995806	13891	0	-1.2223
CLEC3A	3	0.010279	0.027596	0.734675	208	3	-1.2223	0.98972	0.98976	0.995806	13906	0	-1.2223
LOC100356088	3	0.010279	0.027596	0.734675	209	3	-1.2223	0.98972	0.98976	0.995806	13881	0	-1.2223
PON1	3	0.010279	0.027596	0.734675	210	3	-1.91	0.98972	0.98976	0.995806	13871	0	-1.91
MMP15	1	0.010503	0.010455	0.734675	211	1	-2.5256	0.9895	0.98961	0.995806	13860	0	-2.5256
NC0602	1	0.010503	0.010455	0.734675	212	1	-2.5256	0.9895	0.98961	0.995806	13850	0	-2.5256
LOC103345021	1	0.010503	0.010455	0.734675	213	1	-3.2133	0.9895	0.98961	0.995806	13861	0	-3.2133
LOC103349247	1	0.010503	0.010455	0.734675	214	1	-3.2133	0.9895	0.98961	0.995806	13858	0	-3.2133
LOC100357286	1	0.010503	0.010455	0.734675	215	1	-2.5256	0.9895	0.98961	0.995806	13864	0	-2.5256
LOC103351628	1	0.010503	0.010455	0.734675	216	1	-3.2133	0.9895	0.98961	0.995806	13859	0	-3.2133
SPATA25	1	0.010503	0.010455	0.734675	217	1	-3.2133	0.9895	0.98961	0.995806	13846	0	-3.2133
SNRPA	1	0.010503	0.010455	0.734675	218	1	-3.2133	0.9895	0.98961	0.995806	13849	0	-3.2133
SNRNP70	1	0.010503	0.010455	0.734675	219	1	-3.2133	0.9895	0.98961	0.995806	13847	0	-3.2133
SPOPL	1	0.010503	0.010455	0.734675	220	1	-3.2133	0.9895	0.98961	0.995806	13844	0	-3.2133
ZBTB24	1	0.010503	0.010455	0.734675	221	1	-3.2133	0.9895	0.98961	0.995806	13842	0	-3.2133
UNC50	1	0.010503	0.010455	0.734675	222	1	-3.2133	0.9895	0.98961	0.995806	13837	0	-3.2133
TMEM164	1	0.010503	0.010455	0.734675	223	1	-3.2133	0.9895	0.98961	0.995806	13845	0	-3.2133
PPP2R3A	1	0.010503	0.010455	0.734675	224	1	-3.2133	0.9895	0.98961	0.995806	13838	0	-3.2133
PDE9A	1	0.010503	0.010455	0.734675	225	1	-3.2133	0.9895	0.98961	0.995806	13841	0	-3.2133
NLGN2	1	0.010503	0.010455	0.734675	226	1	-3.2133	0.9895	0.98961	0.995806	13840	0	-3.2133
RPL36AL	1	0.010503	0.010455	0.734675	227	1	-2.5256	0.9895	0.98961	0.995806	13848	0	-2.5256
SLC50A1	1	0.010503	0.010455	0.734675	228	1	-2.5256	0.9895	0.98961	0.995806	13836	0	-2.5256
SLC29A2	1	0.010503	0.010455	0.734675	229	1	-2.5256	0.9895	0.98961	0.995806	13839	0	-2.5256
SLC25A48	1	0.010503	0.010455	0.734675	230	1	-2.5256	0.9895	0.98961	0.995806	13843	0	-2.5256
LOC100354751	1	0.010503	0.010455	0.734675	231	1	-2.5256	0.9895	0.98961	0.995806	13863	0	-2.5256
