id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
EQTN	2	0.0015877	0.0030795	0.723147	40	2	-5.2483	0.99841	0.99832	1.0	11818	0	-5.2483
HOXD9	1	0.0016221	0.0016219	0.637595	41	1	-7.0787	0.99838	0.99844	1.0	11817	0	-7.0787
TP53	1	0.0016811	0.0016837	0.637595	42	1	-5.6804	0.99832	0.99837	1.0	11816	0	-5.6804
LOC100009135	2	0.0017688	0.0034448	0.723147	43	1	-3.4987	0.88502	0.88501	0.987101	10520	0	-3.4987
LOC100345057	3	0.0018483	0.0051699	0.749925	44	3	-2.7727	0.99815	0.99818	1.0	11815	0	-2.7727
FAM92A1	3	0.0020337	0.0056505	0.749925	45	1	-1.1994	0.51102	0.66583	0.89315	6392	1	-1.1994
ATP6V0D2	2	0.0020629	0.004029	0.723147	46	2	-4.5524	0.99794	0.99784	1.0	11813	0	-4.5524
LOC100341681	1	0.002153	0.0021852	0.699625	47	1	-6.9561	0.99785	0.99792	1.0	11812	0	-6.9561
KLF1	2	0.0021813	0.0042505	0.740463	48	2	-4.0463	0.99613	0.99606	1.0	11783	0	-4.0463
LOC100349842	3	0.0022274	0.0061679	0.749925	49	3	-4.3988	0.99777	0.99781	1.0	11811	0	-4.3988
HAGH	1	0.0023005	0.002329	0.723147	50	1	-6.9179	0.9977	0.99775	1.0	11810	0	-6.9179
WDR35	4	0.0024019	0.0069468	0.795394	51	3	-1.9301	0.61477	0.75971	0.984498	6845	1	-1.9301
LOC100341181	2	0.0024056	0.004696	0.744356	52	2	-3.9235	0.99759	0.99751	1.0	11809	0	-3.9235
LOC100345168	2	0.0024056	0.004696	0.744356	53	2	-4.6175	0.99759	0.99751	1.0	11808	0	-4.6175
JUP	1	0.0024479	0.0024702	0.723147	54	1	-6.9101	0.99755	0.99762	1.0	11807	0	-6.9101
LOC100345838	1	0.0025659	0.0025881	0.723147	55	1	-5.5263	0.99743	0.9975	1.0	11806	0	-5.5263
SLC30A4	1	0.0026249	0.0026458	0.723147	56	1	-6.8466	0.99738	0.99745	1.0	11805	0	-6.8466
DNAJB6	2	0.0026457	0.0051774	0.749925	57	2	-3.7789	0.99735	0.9973	1.0	11804	0	-3.7789
FBXL14	2	0.0026526	0.0051908	0.749925	58	1	-4.2269	0.88502	0.88501	0.987101	10477	0	-4.2269
SLC16A9	1	0.0026839	0.0027009	0.723147	59	1	-5.4632	0.99732	0.99738	1.0	11803	0	-5.4632
DNAJC19	3	0.0026926	0.0074316	0.795394	60	3	-1.8814	0.99731	0.99732	1.0	11802	0	-1.8814
SNRNP48	2	0.0027704	0.0054148	0.749925	61	1	-3.2584	0.62861	0.64412	0.89315	7131	1	-3.2584
CDK19	1	0.0028314	0.0028614	0.723147	62	1	-6.8302	0.99717	0.99724	1.0	11801	0	-6.8302
IQCE	1	0.0029198	0.0029416	0.723147	63	1	-5.326	0.99708	0.99716	1.0	11800	0	-5.326
TNK1	1	0.0030378	0.003057	0.723147	64	1	-5.1416	0.99696	0.99706	1.0	11798	0	-5.1416
LYG1	2	0.0030418	0.0059146	0.749925	65	2	-4.0243	0.99696	0.99692	1.0	11797	0	-4.0243
LOC100355180	1	0.0030968	0.0031113	0.723147	66	1	-6.78	0.9969	0.997	1.0	11796	0	-6.78
NC0388	1	0.0031558	0.0031631	0.723147	67	1	-6.7543	0.99684	0.99694	1.0	11794	0	-6.7543
CYP4B1	1	0.0032148	0.0032149	0.723147	68	1	-5.2998	0.99679	0.99689	1.0	11793	0	-5.2998
SASH3	2	0.0032301	0.0062673	0.749925	69	2	-4.4975	0.99677	0.99675	1.0	11792	0	-4.4975
LOC100347629	2	0.0032301	0.0062673	0.749925	70	2	-4.1649	0.99677	0.99675	1.0	11791	0	-4.1649
CTPS2	1	0.0033033	0.0032994	0.723147	71	1	-6.7456	0.9967	0.9968	1.0	11790	0	-6.7456
SLC39A8	1	0.0033917	0.0034097	0.723147	72	1	-6.6923	0.99661	0.99672	1.0	11789	0	-6.6923
PDK2	1	0.0034507	0.0034674	0.723147	73	1	-5.3665	0.99655	0.99667	1.0	11788	0	-5.3665
AMOTL2	1	0.0035097	0.0035142	0.723147	74	1	-5.3364	0.99649	0.99661	1.0	11787	0	-5.3364
NC0250	1	0.0036277	0.0036228	0.723147	75	1	-6.6557	0.99637	0.99649	1.0	11786	0	-6.6557
CTNNA2	2	0.0037127	0.0071366	0.795394	76	1	-3.8534	0.62861	0.64412	0.89315	7412	1	-3.8534
IFT52	1	0.0038341	0.0038125	0.723147	77	1	-4.946	0.99617	0.99631	1.0	11785	0	-4.946
CCDC65	1	0.0038341	0.0038125	0.723147	78	1	-4.946	0.99617	0.99631	1.0	11784	0	-4.946
POT1	2	0.0038727	0.0074174	0.795394	79	2	-4.0136	0.99613	0.99606	1.0	11781	0	-4.0136
TCEA3	2	0.0038727	0.0074174	0.795394	80	2	-3.2754	0.99613	0.99606	1.0	11782	0	-3.2754
TRPC7	4	0.0038874	0.010843	0.863877	81	1	-0.12409	0.027668	0.085665	0.795288	435	2	-0.12409
OVCH2	1	0.0039226	0.003897	0.723147	82	1	-5.1607	0.99608	0.99621	1.0	11780	0	-5.1607
CERCAM	1	0.0040111	0.0039814	0.723147	83	1	-6.6086	0.99599	0.99613	1.0	11779	0	-6.6086
DERL2	1	0.0040111	0.0039814	0.723147	84	1	-6.6086	0.99599	0.99613	1.0	11778	0	-6.6086
CYP4A7	4	0.0041227	0.011449	0.863877	85	2	-0.89484	0.50846	0.68273	0.914061	6272	2	-0.89484
MGST1	1	0.0041586	0.0041377	0.731565	86	1	-4.9172	0.99584	0.99598	1.0	11777	0	-4.9172
ASB3	2	0.0041837	0.0080334	0.812495	87	1	-2.7539	0.96273	0.96298	1.0	11399	0	-2.7539
ZBTB18	2	0.0042639	0.0081997	0.812495	88	2	-3.6763	0.99574	0.99569	1.0	11776	0	-3.6763
LOC108175455	2	0.0044191	0.0084897	0.816218	89	1	-3.0773	0.62861	0.64412	0.89315	6995	1	-3.0773
ZNF672	1	0.004424	0.0043842	0.744356	90	1	-6.5298	0.99558	0.99572	1.0	11775	0	-6.5298
PCDHB1	3	0.0045057	0.011046	0.863877	91	1	-0.7209	0.33849	0.49626	0.89315	4008	2	-0.7209
LOC103350389	1	0.0045125	0.0044695	0.744356	92	1	-5.0652	0.99549	0.99563	1.0	11774	0	-5.0652
GCNT1	1	0.0045715	0.0045297	0.744356	93	1	-5.1944	0.99543	0.99557	1.0	11773	0	-5.1944
FBXL13	2	0.0045957	0.0088299	0.816218	94	1	-4.238	0.95636	0.95655	1.0	11292	0	-4.238
SERPINA4	2	0.0046256	0.0088884	0.816218	95	2	-3.8021	0.99537	0.9953	1.0	11772	0	-3.8021
ART3	3	0.0046821	0.011362	0.863877	96	1	0.95121	0.11595	0.25065	0.823858	1534	2	0.95121
LOC100343874	1	0.0046894	0.0046542	0.744356	97	1	-5.039	0.99531	0.99546	1.0	11771	0	-5.039
TAPBP	1	0.0047484	0.0047127	0.744356	98	1	-6.4887	0.99525	0.9954	1.0	11770	0	-6.4887
LOC103348230	1	0.0049254	0.0048916	0.749925	99	1	-6.4571	0.99507	0.99522	1.0	11768	0	-6.4571
LFNG	1	0.0049844	0.0049559	0.749925	100	1	-4.7527	0.99502	0.99516	1.0	11767	0	-4.7527
LOC100338033	2	0.005002	0.0096523	0.842203	101	2	-3.8256	0.995	0.99492	1.0	11764	0	-3.8256
XIRP1	2	0.005002	0.0096523	0.842203	102	2	-3.6991	0.995	0.99492	1.0	11766	0	-3.6991
VPREB3	2	0.005002	0.0096523	0.842203	103	2	-2.9941	0.995	0.99492	1.0	11765	0	-2.9941
LOC100343361	1	0.0052793	0.0052376	0.749925	104	1	-6.3918	0.99472	0.99485	1.0	11763	0	-6.3918
FXYD6	3	0.0053876	0.012634	0.870192	105	1	-0.7209	0.77367	0.7985	0.984498	9244	1	-0.7209
FKBP1A	1	0.0054563	0.0054198	0.749925	106	1	-5.0057	0.99454	0.99468	1.0	11762	0	-5.0057
NC0828	1	0.0055152	0.0054842	0.749925	107	1	-5.0778	0.99448	0.99462	1.0	11761	0	-5.0778
LOC100343333	4	0.0055296	0.015012	0.870192	108	2	-1.7037	0.25029	0.45451	0.89315	3785	1	-1.7037
MRPS6	1	0.0055742	0.0055443	0.749925	109	1	-6.3694	0.99443	0.99458	1.0	11760	0	-6.3694
LOC100356607	1	0.0056332	0.0056112	0.749925	110	1	-6.358	0.99437	0.99453	1.0	11759	0	-6.358
LOC100359039	1	0.0056922	0.0056764	0.749925	111	1	-4.7876	0.99431	0.99447	1.0	11758	0	-4.7876
LOC100347112	3	0.0057402	0.013279	0.870192	112	1	-1.5581	0.96101	0.96136	1.0	11359	0	-1.5581
PHF1	1	0.0057512	0.0057316	0.749925	113	1	-6.3466	0.99425	0.99438	1.0	11757	0	-6.3466
DNAH7	2	0.0057587	0.011087	0.863877	114	2	-2.3828	0.99424	0.99422	1.0	11756	0	-2.3828
SLC27A5	2	0.0057587	0.011087	0.863877	115	2	-4.3889	0.99424	0.99422	1.0	11755	0	-4.3889
LOC100358606	2	0.0057587	0.011087	0.863877	116	2	-1.9491	0.99424	0.99422	1.0	11754	0	-1.9491
FAM65B	1	0.0058692	0.0058385	0.749925	117	1	-6.335	0.99413	0.99426	1.0	11753	0	-6.335
KCNA3	1	0.0059282	0.0059012	0.749925	118	1	-4.9985	0.99407	0.99421	1.0	11752	0	-4.9985
MOCS3	2	0.0059488	0.011436	0.863877	119	1	-3.2862	0.88502	0.88501	0.987101	10307	0	-3.2862
LOC108178317	1	0.0059871	0.005951	0.749925	120	1	-4.6396	0.99401	0.99415	1.0	11751	0	-4.6396
ROCK1	1	0.0060461	0.0060124	0.749925	121	1	-4.9897	0.99395	0.9941	1.0	11750	0	-4.9897
SMLR1	2	0.0061501	0.011797	0.870192	122	2	-3.4227	0.99385	0.99385	1.0	11749	0	-3.4227
PTPN14	1	0.0061936	0.0061653	0.749925	123	1	-6.2759	0.99381	0.99395	1.0	11747	0	-6.2759
USH1G	1	0.0061936	0.0061653	0.749925	124	1	-6.2759	0.99381	0.99395	1.0	11748	0	-6.2759
LOC100345698	2	0.0062803	0.012049	0.870192	125	2	-3.3043	0.99372	0.99371	1.0	11746	0	-3.3043
GNGT2	1	0.0064295	0.0064186	0.760347	126	1	-6.2638	0.99357	0.9937	1.0	11745	0	-6.2638
LOC108176477	3	0.0065022	0.014679	0.870192	127	2	-4.3073	0.90855	0.90877	0.994724	10810	0	-4.3073
VAMP7	2	0.0065879	0.01259	0.870192	128	2	-3.46	0.99341	0.99341	1.0	11744	0	-3.46
IL27	2	0.0065879	0.01259	0.870192	129	2	-2.6618	0.99341	0.99341	1.0	11742	0	-2.6618
LOC100346772	2	0.0065879	0.01259	0.870192	130	2	-3.4655	0.99341	0.99341	1.0	11743	0	-3.4655
VSIG10	1	0.006636	0.0066092	0.775169	131	1	-6.2516	0.99336	0.99347	1.0	11741	0	-6.2516
MOB3C	1	0.0070489	0.007022	0.795394	132	1	-4.5422	0.99295	0.99305	1.0	11739	0	-4.5422
PTGS2	2	0.0071246	0.013552	0.870192	133	1	-2.2152	0.37933	0.4712	0.89315	4325	1	-2.2152
LOC100345822	2	0.00713	0.013562	0.870192	134	2	-3.4499	0.99287	0.99289	1.0	11738	0	-3.4499
ORYCUNV1R1541	1	0.0071374	0.0071081	0.795394	135	1	-4.5295	0.99286	0.99297	1.0	11736	0	-4.5295
DOK6	1	0.0071374	0.0071081	0.795394	136	1	-4.5295	0.99286	0.99297	1.0	11737	0	-4.5295
FLNA	1	0.0072259	0.0071926	0.795394	137	1	-4.8362	0.99277	0.99288	1.0	11735	0	-4.8362
NONO	3	0.0072475	0.016015	0.870192	138	2	-2.9191	0.96101	0.96136	1.0	11379	0	-2.9191
AARS	2	0.0074015	0.014068	0.870192	139	2	-3.408	0.9926	0.99261	1.0	11734	0	-3.408
KLHL28	2	0.0074185	0.014095	0.870192	140	1	-2.4143	0.94113	0.94121	1.0	11109	0	-2.4143
ZNF134	2	0.0074829	0.014217	0.870192	141	2	-1.577	0.99252	0.99252	1.0	11733	0	-1.577
LOC100353360	3	0.007502	0.016462	0.870192	142	1	-0.7209	0.33849	0.49626	0.89315	4028	2	-0.7209
SNPH	1	0.0075208	0.0074659	0.795394	143	1	-4.8368	0.99248	0.99257	1.0	11732	0	-4.8368
LOC100346726	1	0.0075798	0.0075202	0.795394	144	1	-4.8158	0.99242	0.99253	1.0	11731	0	-4.8158
ABCA1	3	0.0076649	0.016737	0.870192	145	2	-4.0161	0.96101	0.96136	1.0	11376	0	-4.0161
CORO7	2	0.0076884	0.014614	0.870192	146	2	-3.1854	0.99231	0.99229	1.0	11729	0	-3.1854
EMX1	2	0.0076884	0.014614	0.870192	147	2	-2.6328	0.99231	0.99229	1.0	11730	0	-2.6328
ERLIN2	1	0.0076978	0.0076489	0.801849	148	1	-4.7849	0.9923	0.9924	1.0	11728	0	-4.7849
SCLT1	1	0.0077862	0.0077375	0.804021	149	1	-6.0962	0.99221	0.99231	1.0	11727	0	-6.0962
TADA3	1	0.0079927	0.007949	0.812495	150	1	-4.7236	0.99201	0.99211	1.0	11726	0	-4.7236
LOC100348136	1	0.0081107	0.0080852	0.812495	151	1	-4.711	0.99189	0.99199	1.0	11725	0	-4.711
SLC12A2	3	0.0082003	0.017711	0.870192	152	2	-2.486	0.77367	0.7985	0.984498	9195	1	-2.486
LOC100356444	3	0.0082003	0.017711	0.870192	153	2	-4.1581	0.19431	0.34879	0.831389	2583	1	-4.1581
LOC103352260	3	0.0082061	0.017718	0.870192	154	1	-0.29212	0.51102	0.66583	0.89315	6328	1	-0.29212
BEST2	1	0.0082286	0.008188	0.812495	155	1	-4.7282	0.99177	0.99187	1.0	11724	0	-4.7282
DZIP1	1	0.0083466	0.0082992	0.812495	156	1	-4.3397	0.99165	0.99177	1.0	11722	0	-4.3397
CDKL4	1	0.0083466	0.0082992	0.812495	157	1	-4.3397	0.99165	0.99177	1.0	11723	0	-4.3397
SELENBP1	2	0.0084173	0.01596	0.870192	158	1	-1.6012	0.13414	0.2221	0.823858	1903	1	-1.6012
LOC100352639	3	0.00847	0.018176	0.870192	159	1	-0.7209	0.31167	0.46908	0.89315	3909	2	-0.7209
LOC100350997	1	0.0085236	0.0084688	0.816218	160	1	-4.6615	0.99148	0.99159	1.0	11721	0	-4.6615
LOC100352736	2	0.0085348	0.016179	0.870192	161	1	-3.1528	0.88502	0.88501	0.987101	10527	0	-3.1528
FAM192A	2	0.0086522	0.016366	0.870192	162	1	-3.6304	0.62861	0.64412	0.89315	7058	1	-3.6304
ACSL5	1	0.008671	0.0086184	0.816218	163	1	-5.9825	0.99133	0.99144	1.0	11719	0	-5.9825
CCDC138	1	0.008671	0.0086184	0.816218	164	1	-5.9825	0.99133	0.99144	1.0	11720	0	-5.9825
GRB10	2	0.0088406	0.016728	0.870192	165	2	-3.8612	0.99116	0.99112	1.0	11717	0	-3.8612
GOLGA1	2	0.0088406	0.016728	0.870192	166	2	-2.1827	0.99116	0.99112	1.0	11716	0	-2.1827
CTSA	2	0.0088406	0.016728	0.870192	167	2	-3.0701	0.99116	0.99112	1.0	11718	0	-3.0701
LOC100358476	1	0.008907	0.0088449	0.816218	168	1	-5.9526	0.99109	0.99121	1.0	11715	0	-5.9526
NKAPL	1	0.008907	0.0088449	0.816218	169	1	-5.9526	0.99109	0.99121	1.0	11714	0	-5.9526
KIAA0141	1	0.0091134	0.0090464	0.818041	170	1	-5.9374	0.99089	0.991	1.0	11712	0	-5.9374
LOC100345691	1	0.0091134	0.0090464	0.818041	171	1	-5.9374	0.99089	0.991	1.0	11713	0	-5.9374
LOC100338815	2	0.0092395	0.01747	0.870192	172	1	-2.0539	0.77214	0.77198	0.984498	9137	0	-2.0539
TMEM266	2	0.0092501	0.017489	0.870192	173	2	-2.9302	0.99075	0.99074	1.0	11710	0	-2.9302
SYPL2	3	0.009323	0.019655	0.870192	174	2	-4.0494	0.77367	0.7985	0.984498	9204	1	-4.0494
NR2E1	1	0.0094674	0.0094208	0.842203	175	1	-4.5358	0.99053	0.99066	1.0	11709	0	-4.5358
HOXC12	2	0.0096457	0.018237	0.870192	176	2	-3.2179	0.99035	0.99033	1.0	11707	0	-3.2179
TIGAR	2	0.0096457	0.018237	0.870192	177	2	-2.8381	0.99035	0.99033	1.0	11705	0	-2.8381
CA14	2	0.0096457	0.018237	0.870192	178	2	-4.3776	0.99035	0.99033	1.0	11708	0	-4.3776
MLF1	2	0.0096457	0.018237	0.870192	179	2	-3.2437	0.99035	0.99033	1.0	11706	0	-3.2437
PHF19	4	0.0096465	0.025534	0.870192	180	3	-1.8251	0.98678	0.98674	1.0	11671	0	-1.8251
VAV3	1	0.0097033	0.0096691	0.842203	181	1	-4.5197	0.9903	0.99042	1.0	11704	0	-4.5197
MAP1LC3B	2	0.0097091	0.01837	0.870192	182	1	-3.2825	0.95636	0.95655	1.0	11258	0	-3.2825
PLA2G7	1	0.0098213	0.0098036	0.847691	183	1	-4.4207	0.99018	0.99029	1.0	11703	0	-4.4207
TRPC1	1	0.0099098	0.009878	0.847934	184	1	-5.8751	0.99009	0.99019	1.0	11702	0	-5.8751
MYH9	2	0.010061	0.019004	0.870192	185	1	-2.0473	0.37933	0.4712	0.89315	4463	1	-2.0473
GEMIN4	2	0.010179	0.019234	0.870192	186	1	-3.1388	0.94113	0.94121	1.0	11110	0	-3.1388
CNOT8	3	0.010235	0.021285	0.870192	187	2	-2.5906	0.31573	0.47326	0.89315	3910	1	-2.5906
ZDHHC22	1	0.010293	0.010259	0.863877	188	1	-5.8264	0.98971	0.98983	1.0	11700	0	-5.8264
STX10	1	0.010293	0.010259	0.863877	189	1	-4.1543	0.98971	0.98983	1.0	11701	0	-4.1543
TMEM132A	2	0.010296	0.019446	0.870192	190	1	-2.129	0.79701	0.79682	0.984498	9587	0	-2.129
LOC103351869	2	0.010413	0.019659	0.870192	191	1	-2.2367	0.79701	0.79682	0.984498	9595	0	-2.2367
BARX2	3	0.010454	0.02166	0.870192	192	2	-3.9317	0.77367	0.7985	0.984498	9203	1	-3.9317
LRRC6	1	0.010559	0.01051	0.863877	193	1	-5.8099	0.98944	0.98959	1.0	11698	0	-5.8099
LOC103346277	1	0.010559	0.01051	0.863877	194	1	-5.8099	0.98944	0.98959	1.0	11699	0	-5.8099
UBTF	2	0.010845	0.020466	0.870192	195	2	-3.1632	0.98915	0.98917	1.0	11696	0	-3.1632
LOC100349664	2	0.010845	0.020466	0.870192	196	2	-4.1676	0.98915	0.98917	1.0	11694	0	-4.1676
ANKRD35	2	0.010845	0.020466	0.870192	197	2	-2.9328	0.98915	0.98917	1.0	11695	0	-2.9328
RELT	2	0.010845	0.020466	0.870192	198	2	-4.3276	0.98915	0.98917	1.0	11697	0	-4.3276
SIRT4	1	0.010883	0.010824	0.863877	199	1	-4.121	0.98912	0.98929	1.0	11692	0	-4.121
NC0948	1	0.010883	0.010824	0.863877	200	1	-5.7931	0.98912	0.98929	1.0	11693	0	-5.7931
CYHR1	1	0.01106	0.010998	0.863877	201	1	-4.4612	0.98894	0.9891	1.0	11691	0	-4.4612
LOC100345719	1	0.011119	0.011052	0.863877	202	1	-4.4779	0.98888	0.98906	1.0	11690	0	-4.4779
GPR52	1	0.011325	0.01125	0.863877	203	1	-5.7761	0.98867	0.98884	1.0	11688	0	-5.7761
CPQ	1	0.011325	0.01125	0.863877	204	1	-4.104	0.98867	0.98884	1.0	11689	0	-4.104
TNFRSF21	1	0.011502	0.01144	0.863877	205	1	-5.759	0.9885	0.98864	1.0	11687	0	-5.759
ABCB1	2	0.011587	0.021874	0.870192	206	1	-2.8707	0.62861	0.64412	0.89315	7199	1	-2.8707
MLXIPL	1	0.01165	0.011585	0.868561	207	1	-5.7416	0.98835	0.98849	1.0	11686	0	-5.7416
CYP4A5	2	0.011703	0.022108	0.870192	208	2	-1.099	0.9883	0.98833	1.0	11685	0	-1.099
APMAP	1	0.011945	0.011882	0.870192	209	1	-5.724	0.98806	0.98819	1.0	11683	0	-5.724
ZBTB39	1	0.012063	0.011994	0.870192	210	1	-4.2574	0.98794	0.98809	1.0	11682	0	-4.2574
CELA1	3	0.012235	0.024676	0.870192	211	2	-3.8037	0.51102	0.66583	0.89315	6366	1	-3.8037
VPS18	1	0.01224	0.012169	0.870192	212	1	-5.7062	0.98776	0.9879	1.0	11680	0	-5.7062
CLPP	1	0.01224	0.012169	0.870192	213	1	-5.7062	0.98776	0.9879	1.0	11679	0	-5.7062
PEG3	1	0.01224	0.012169	0.870192	214	1	-5.7062	0.98776	0.9879	1.0	11681	0	-5.7062
CASP10	2	0.012343	0.0233	0.870192	215	2	-2.1522	0.98766	0.9877	1.0	11678	0	-2.1522
ZACN	2	0.012343	0.0233	0.870192	216	2	-2.5522	0.98766	0.9877	1.0	11677	0	-2.5522
FUT9	2	0.012349	0.023316	0.870192	217	1	-2.7041	0.7603	0.76021	0.984498	9008	1	-2.7041
PPP1R36	2	0.012349	0.023316	0.870192	218	2	-3.4324	0.98267	0.98267	1.0	11615	0	-3.4324
HMGN3	2	0.012818	0.024196	0.870192	219	1	-2.8955	0.88502	0.88501	0.987101	10498	0	-2.8955
ODF3L2	1	0.012859	0.012775	0.870192	220	1	-3.9978	0.98714	0.98725	1.0	11676	0	-3.9978
KCNA1	2	0.012994	0.024516	0.870192	221	1	-2.3626	0.94187	0.94194	1.0	11115	0	-2.3626
MYOM2	1	0.013036	0.012943	0.870192	222	1	-5.6515	0.98696	0.98707	1.0	11673	0	-5.6515
LOC108178955	2	0.013122	0.02476	0.870192	223	2	-1.0233	0.98688	0.98695	1.0	11672	0	-1.0233
LOC100353434	2	0.013228	0.024953	0.870192	224	1	-2.6052	0.77157	0.77146	0.984498	9133	0	-2.6052
MYO3B	2	0.013228	0.024953	0.870192	225	1	-2.6502	0.37933	0.4712	0.89315	4459	1	-2.6502
LOC100350967	1	0.013272	0.013189	0.870192	226	1	-5.6327	0.98673	0.98683	1.0	11668	0	-5.6327
POLM	1	0.013272	0.013189	0.870192	227	1	-3.9606	0.98673	0.98683	1.0	11669	0	-3.9606
LOC100340969	1	0.013272	0.013189	0.870192	228	1	-5.6327	0.98673	0.98683	1.0	11667	0	-5.6327
LOC100349402	1	0.013272	0.013189	0.870192	229	1	-5.6327	0.98673	0.98683	1.0	11666	0	-5.6327
PHF8	2	0.013521	0.025506	0.870192	230	1	-1.808	0.37933	0.4712	0.89315	4450	1	-1.808
IL22RA1	2	0.013524	0.025513	0.870192	231	2	-2.4087	0.98648	0.98655	1.0	11665	0	-2.4087
CRP	2	0.013538	0.025535	0.870192	232	2	-1.8633	0.98646	0.98653	1.0	11664	0	-1.8633
